,launch_speed,launch_angle,woba_value
400239,99.7,-7.0,0.0
400251,92.2,47.0,0.0
400259,81.9,-20.0,0.0
400263,95.8,8.0,0.9
400266,81.5,7.0,0.0
400271,61.9,-38.0,0.0
400276,92.4,17.0,0.0
400279,93.8,23.0,0.0
400282,86.2,45.0,0.0
400284,101.6,-1.0,0.9
400287,104.1,28.0,1.25
400289,95.2,-2.0,0.9
400290,73.8,38.0,0.9
400297,99.6,-4.0,0.0
400301,96.5,28.0,0.0
400303,77.3,-34.0,0.0
400321,77.8,11.0,0.0
400346,76.1,32.0,0.9
400350,102.5,11.0,0.9
400352,69.4,65.0,0.0
400354,70.4,-16.0,0.0
400356,104.9,7.0,0.0
400360,49.7,40.0,0.0
400377,94.2,13.0,1.25
400382,100.4,16.0,1.25
400386,83.0,48.0,0.0
400393,105.3,2.0,0.9
400401,105.2,17.0,0.0
400407,100.5,25.0,2.0
400410,85.7,-2.0,0.0
400411,98.1,-6.0,0.0
400418,84.3,36.0,0.0
400420,90.4,30.0,0.0
400432,103.5,26.0,0.9
400442,95.8,44.0,0.0
400445,91.7,-25.0,0.0
400448,105.4,33.0,2.0
400454,96.3,8.0,0.9
400456,92.3,50.0,0.0
400457,73.6,10.0,0.0
400463,107.0,30.0,2.0
400469,83.5,-41.0,0.0
400477,76.8,-13.0,0.0
400486,101.0,14.0,0.9
400493,86.6,32.0,0.0
400497,80.2,34.0,0.0
400501,81.3,19.0,0.9
400505,105.0,-11.0,0.0
400506,96.6,36.0,0.0
400515,68.1,-21.0,0.0
400516,72.6,3.0,0.0
400521,98.8,27.0,2.0
400526,105.4,37.0,2.0
400530,93.2,0.0,0.9
400531,95.6,45.0,0.0
400536,106.8,10.0,1.25
400539,89.8,52.0,0.0
400544,78.3,-28.0,0.0
400549,90.5,27.0,0.0
400560,104.7,8.0,0.0
400562,90.0,-3.0,0.0
400566,94.0,-10.0,0.0
400572,88.8,10.0,0.0
400589,82.0,43.0,0.0
400591,94.6,38.0,0.0
400598,109.1,11.0,0.9
400606,71.8,-55.0,0.9
400612,82.1,-30.0,0.0
400619,71.5,41.0,1.25
400623,86.8,-3.0,0.0
400628,83.1,39.0,0.0
400631,90.6,31.0,0.0
400639,91.7,26.0,1.25
400640,107.5,26.0,2.0
400641,101.9,26.0,1.25
400645,35.1,-24.0,0.9
400648,92.5,-1.0,0.0
400663,84.6,20.0,0.9
400664,102.0,17.0,0.9
400669,84.3,42.0,0.0
400675,100.9,18.0,0.0
400683,97.8,4.0,0.9
400684,108.7,10.0,1.25
400705,92.5,-22.0,0.0
400708,84.7,39.0,0.0
400712,82.9,3.0,0.9
400715,82.8,17.0,0.9
400719,66.7,-10.0,0.0
400723,108.1,15.0,0.0
400737,90.3,40.0,0.0
400743,68.2,-11.0,0.0
400747,77.5,-9.0,0.0
400755,84.1,13.0,0.0
400761,105.8,25.0,2.0
400763,101.6,22.0,0.0
400767,88.8,45.0,0.0
400770,94.9,11.0,0.9
400773,72.2,83.0,0.0
400782,101.8,19.0,1.25
400801,79.6,41.0,0.0
400817,76.8,1.0,0.0
400827,101.3,11.0,0.0
400833,76.7,-45.0,0.0
400835,100.7,35.0,1.6
400841,75.9,61.0,0.0
400847,100.8,-8.0,0.0
400852,85.9,37.0,0.0
400867,93.7,-23.0,0.0
400868,98.1,4.0,0.9
400869,94.8,-10.0,0.9
400871,82.5,54.0,0.0
400877,107.9,-11.0,0.0
400888,98.9,-6.0,0.0
400896,98.1,-6.0,0.9
400897,98.0,57.0,0.9
400900,100.9,39.0,0.0
400907,70.1,-19.0,0.0
400910,95.0,-22.0,0.0
400931,95.5,6.0,0.9
400945,101.5,25.0,2.0
400949,106.4,6.0,0.0
400951,87.8,-12.0,0.0
400961,101.1,-33.0,0.0
400979,89.7,69.0,0.0
400986,114.2,17.0,1.25
400989,95.9,6.0,0.9
400991,99.2,18.0,0.9
400997,71.7,30.0,0.9
401010,101.4,-4.0,0.0
401029,44.9,-53.0,0.0
401030,85.4,38.0,0.0
401032,86.6,3.0,0.0
401038,108.6,21.0,2.0
401041,92.6,9.0,0.0
401046,111.2,10.0,0.9
401047,81.6,-19.0,0.0
401052,61.1,14.0,0.0
401053,93.8,-14.0,0.9
401071,58.6,-46.0,0.9
401077,106.1,15.0,1.25
401079,81.4,35.0,0.0
401083,100.9,-12.0,0.0
401091,46.9,20.0,0.0
401097,89.2,-22.0,0.0
401098,93.4,36.0,0.0
401109,93.9,-3.0,0.0
401113,104.7,10.0,0.9
401118,74.1,-31.0,0.0
401122,108.8,5.0,0.9
401128,74.9,-30.0,0.9
401130,76.1,18.0,0.9
401140,95.1,11.0,0.9
401149,102.7,0.0,0.9
401162,88.2,58.0,0.0
401174,70.4,63.0,0.0
401177,90.2,52.0,0.0
401178,76.7,31.0,0.0
401188,93.8,26.0,0.0
401197,100.0,12.0,0.9
401210,93.9,25.0,0.0
401212,49.0,24.0,0.0
401214,56.7,21.0,0.9
401221,103.1,13.0,0.9
401222,70.8,0.0,0.0
401223,103.6,21.0,1.25
401225,80.1,39.0,0.0
401232,97.4,59.0,0.0
401233,84.3,11.0,0.9
401248,94.4,17.0,0.9
401254,71.5,1.0,0.0
401258,78.3,31.0,0.0
401260,94.2,31.0,0.0
401263,83.3,38.0,0.0
401266,99.5,4.0,1.25
401276,32.2,-63.0,0.0
401279,95.4,17.0,0.9
401286,81.2,60.0,0.0
401288,61.0,-37.0,0.0
401291,63.8,77.0,0.0
401294,86.9,13.0,0.9
401299,99.5,20.0,1.25
401304,66.4,-26.0,0.0
401311,82.3,29.0,0.0
401320,102.3,12.0,1.25
401324,38.0,-36.0,0.9
401325,97.8,-5.0,1.25
401326,71.5,0.0,0.0
401332,93.3,46.0,0.0
401338,64.7,62.0,0.0
401340,97.7,14.0,1.6
401348,104.8,24.0,2.0
401352,97.4,10.0,0.9
401361,98.6,6.0,0.9
401373,68.6,18.0,0.9
401377,92.6,60.0,0.0
401378,59.1,-69.0,0.0
401383,86.5,55.0,0.0
401387,86.9,-24.0,0.9
401393,87.8,50.0,0.0
401396,57.5,51.0,0.0
401400,93.7,39.0,0.0
401404,92.0,-7.0,0.0
401409,89.7,-11.0,0.9
401414,100.1,14.0,0.9
401418,96.0,-7.0,0.0
401421,90.3,24.0,0.0
401426,70.2,-7.0,0.0
401443,93.7,1.0,0.0
401451,99.3,23.0,0.0
401460,99.8,32.0,1.6
401462,89.7,28.0,0.0
401465,88.0,42.0,0.0
401467,68.5,75.0,0.0
401479,68.6,-77.0,0.0
401488,80.8,79.0,0.0
401498,86.7,-22.0,0.0
401510,103.1,20.0,1.25
401534,100.9,-7.0,0.0
401546,87.4,4.0,0.9
401552,103.2,30.0,0.0
401563,81.6,77.0,0.0
401579,87.4,30.0,0.0
401588,92.0,54.0,0.0
401590,86.4,81.0,0.0
401592,98.9,26.0,0.0
401598,84.3,-13.0,0.0
401606,106.4,17.0,1.25
401618,101.2,45.0,0.0
401629,85.4,9.0,0.9
401633,77.6,58.0,0.0
401640,73.7,-35.0,0.0
401658,69.3,-16.0,0.0
401662,77.2,11.0,0.0
401673,104.7,14.0,1.25
401682,95.1,1.0,0.0
401689,88.5,35.0,0.0
401694,107.1,31.0,2.0
401702,101.3,41.0,0.0
401709,90.1,49.0,0.0
401716,92.8,1.0,0.0
401718,59.8,-60.0,0.0
401720,36.0,-22.0,0.0
401724,77.9,13.0,0.9
401727,86.6,46.0,0.0
401729,76.8,-8.0,0.0
401736,76.5,-36.0,0.0
401741,86.4,20.0,0.9
401747,98.3,-12.0,0.0
401752,90.2,-18.0,0.9
401757,98.0,-17.0,0.0
401758,79.8,-2.0,0.0
401762,72.1,4.0,0.0
401766,90.3,46.0,0.0
401775,99.5,34.0,0.0
401785,105.3,15.0,0.0
401791,86.2,58.0,0.0
401794,91.7,27.0,0.0
401798,111.4,36.0,2.0
401804,104.3,25.0,2.0
401809,78.2,-30.0,0.0
401810,80.7,58.0,0.0
401821,90.8,29.0,0.0
401826,94.4,10.0,1.25
401831,95.8,34.0,0.0
401836,87.2,78.0,0.0
401838,85.6,64.0,0.0
401843,100.6,-7.0,0.0
401845,98.0,21.0,1.25
401848,72.7,-51.0,0.0
401851,98.3,20.0,0.0
401853,91.3,43.0,0.0
401859,82.4,-22.0,0.0
401860,75.9,30.0,0.9
401864,30.2,-30.0,0.0
401867,81.1,45.0,0.0
401869,91.2,14.0,1.25
401871,93.3,-4.0,0.9
401885,88.1,-11.0,0.0
401889,74.0,0.0,0.9
401902,107.5,5.0,0.9
401915,77.0,22.0,0.9
401919,77.0,81.0,0.0
401920,86.0,26.0,0.0
401925,85.9,51.0,0.0
401926,79.3,-40.0,0.0
401930,97.1,10.0,0.9
401933,97.8,10.0,0.9
401938,95.2,-4.0,0.0
401963,88.7,6.0,1.25
401970,74.9,-42.0,0.0
401973,82.8,31.0,0.0
401980,92.6,-9.0,0.0
401983,100.6,14.0,0.9
401984,108.5,-9.0,0.9
401986,107.0,35.0,2.0
401992,96.6,5.0,0.9
401994,85.6,-11.0,0.0
401997,87.2,11.0,0.9
401999,94.1,-1.0,0.0
402003,95.7,-3.0,0.0
402009,98.9,-8.0,0.0
402023,78.0,15.0,0.9
402026,85.1,14.0,0.9
402033,89.5,51.0,0.0
402034,75.3,10.0,0.9
402052,71.9,-11.0,0.0
402058,98.2,14.0,0.9
402064,93.9,-2.0,0.0
402065,73.8,-36.0,0.0
402071,71.1,-44.0,0.0
402076,93.1,10.0,0.9
402077,98.4,20.0,0.0
402079,106.5,1.0,0.0
402084,92.0,46.0,0.0
402091,101.7,40.0,0.0
402092,71.4,-26.0,0.0
402094,82.5,6.0,0.9
402097,73.9,36.0,0.9
402103,94.4,36.0,2.0
402107,79.3,23.0,0.0
402111,111.2,23.0,2.0
402114,105.5,7.0,0.9
402118,107.1,30.0,2.0
402124,98.4,35.0,2.0
402126,94.4,-10.0,0.9
402134,80.5,32.0,0.0
402136,20.0,29.0,0.0
402149,83.2,-6.0,1.6
402150,91.7,30.0,0.0
402160,91.0,65.0,0.0
402166,99.4,2.0,0.0
402173,96.9,-14.0,0.0
402179,73.9,71.0,0.0
402188,97.8,37.0,0.0
402192,98.8,23.0,0.0
402195,92.0,-5.0,0.9
402196,33.5,-45.0,0.0
402203,62.3,66.0,0.0
402213,87.2,36.0,0.0
402219,74.7,-17.0,0.0
402227,100.0,-9.0,0.0
402231,77.1,66.0,0.0
402233,65.7,-46.0,0.0
402234,68.5,-17.0,0.0
402235,101.5,1.0,0.9
402239,86.4,55.0,0.0
402242,104.7,10.0,0.9
402248,96.0,7.0,0.0
402250,96.4,32.0,0.0
402255,97.1,32.0,2.0
402256,46.7,-57.0,0.0
402257,101.5,8.0,0.9
402269,83.7,24.0,0.0
402281,86.4,7.0,0.9
402289,96.3,10.0,0.9
402291,72.0,1.0,0.0
402294,98.5,9.0,0.9
402297,105.4,1.0,0.9
402298,72.6,42.0,0.0
402310,88.3,-21.0,0.0
402325,104.6,23.0,0.0
402327,74.3,10.0,0.0
402336,100.2,6.0,0.0
402338,98.7,17.0,1.25
402342,103.2,14.0,0.9
402347,99.2,20.0,0.0
402351,84.8,65.0,0.0
402353,104.9,17.0,1.25
402360,97.1,4.0,0.0
402362,82.2,20.0,0.9
402369,58.4,-77.0,0.9
402373,107.3,5.0,0.0
402376,102.8,-10.0,0.0
402388,71.3,76.0,0.0
402392,75.2,-18.0,0.0
402395,86.6,9.0,0.0
402399,96.7,-23.0,0.0
402403,84.9,81.0,0.0
402406,84.2,38.0,0.0
402411,103.8,12.0,0.9
402420,51.9,-17.0,0.0
402425,88.1,29.0,0.0
402430,35.8,-73.0,0.0
402433,100.3,-1.0,0.9
402438,87.8,-6.0,0.0
402445,100.8,-17.0,0.9
402458,44.0,-37.0,0.0
402461,66.6,-6.0,0.9
402466,92.7,46.0,0.0
402471,103.6,32.0,0.0
402473,94.1,25.0,1.6
402482,25.6,-44.0,0.0
402483,95.4,2.0,0.9
402489,74.8,32.0,0.0
402510,105.3,19.0,0.9
402520,69.0,18.0,0.9
402528,68.6,-20.0,0.0
402543,103.0,13.0,0.9
402544,104.2,6.0,0.0
402545,104.3,-8.0,0.9
402553,112.1,3.0,0.0
402565,62.9,67.0,0.0
402582,72.5,35.0,0.0
402595,106.0,7.0,0.0
402606,105.4,-4.0,0.9
402608,93.1,-17.0,0.9
402617,93.1,3.0,0.0
402623,87.1,-18.0,0.9
402641,92.7,49.0,0.0
402646,93.4,46.0,0.0
402653,94.7,-26.0,0.0
402656,96.4,41.0,0.0
402658,74.7,-22.0,0.9
402659,79.7,56.0,0.0
402667,102.2,8.0,0.0
402681,90.3,-4.0,0.0
402684,80.3,62.0,0.0
402686,96.8,-6.0,0.0
402689,101.2,27.0,2.0
402695,78.4,75.0,0.0
402701,85.2,42.0,0.0
402704,86.2,-13.0,0.0
402708,100.2,8.0,0.0
402713,95.6,-4.0,0.9
402717,58.4,5.0,0.0
402729,87.9,72.0,0.0
402733,87.2,-3.0,0.0
402737,71.7,69.0,0.0
402739,85.5,28.0,0.0
402750,102.7,0.0,0.0
402758,77.9,43.0,0.0
402784,74.7,10.0,0.0
402795,71.8,5.0,0.9
402806,58.6,-55.0,0.9
402808,80.9,52.0,0.0
402822,91.7,58.0,0.0
402834,85.5,85.0,0.0
402839,82.2,8.0,0.0
402846,88.6,38.0,0.0
402861,98.8,23.0,0.0
402871,94.2,29.0,0.0
402883,75.8,61.0,0.0
402893,107.3,17.0,1.25
402897,73.5,-8.0,0.0
402902,86.1,-29.0,0.0
402904,101.1,13.0,0.9
402908,107.9,2.0,0.9
402913,78.8,39.0,0.0
402919,83.6,1.0,0.0
402929,104.7,11.0,0.9
402932,72.0,-12.0,0.0
402941,103.5,23.0,2.0
402946,77.5,45.0,0.0
402949,74.2,22.0,0.9
402966,99.0,-3.0,0.9
402982,93.6,45.0,0.0
402987,82.4,19.0,1.25
402990,95.6,14.0,0.0
402993,96.3,24.0,0.0
402996,75.6,-12.0,0.9
402998,110.6,26.0,2.0
403009,83.3,-1.0,0.0
403029,64.7,10.0,0.0
403035,75.6,37.0,0.9
403038,97.1,16.0,1.25
403039,77.7,53.0,0.0
403044,95.6,-15.0,0.9
403050,99.0,17.0,1.25
403052,97.9,20.0,0.0
403062,99.1,25.0,0.0
403064,72.7,-22.0,0.0
403070,96.8,13.0,0.9
403073,112.5,1.0,0.9
403084,103.8,5.0,0.0
403091,98.2,-15.0,0.9
403096,90.5,-19.0,0.9
403101,109.4,-1.0,0.0
403104,47.3,48.0,0.0
403115,96.3,-16.0,0.0
403119,72.4,73.0,0.0
403125,105.2,-3.0,0.0
403130,72.6,-7.0,0.0
403134,93.3,67.0,0.0
403137,100.9,42.0,0.0
403139,85.2,-32.0,0.0
403144,75.6,-12.0,0.0
403146,96.9,-6.0,0.0
403152,98.2,-13.0,0.0
403170,72.5,20.0,0.9
403175,112.1,20.0,2.0
403176,100.6,35.0,0.0
403179,107.3,5.0,0.9
403185,94.9,27.0,0.0
403186,95.5,-23.0,0.9
403188,105.4,50.0,0.0
403199,108.5,6.0,0.9
403202,99.4,20.0,0.9
403218,96.9,-3.0,0.0
403220,109.6,-24.0,0.9
403231,56.7,-65.0,0.9
403235,104.7,6.0,0.9
403237,100.8,28.0,2.0
403243,92.5,-12.0,0.9
403250,99.6,0.0,0.0
403252,74.7,-4.0,0.0
403258,84.5,43.0,0.0
403259,74.1,-20.0,0.0
403264,73.5,44.0,1.25
403273,33.0,58.0,0.0
403279,94.6,16.0,0.9
403280,86.9,74.0,0.0
403284,103.0,15.0,0.9
403294,82.0,-10.0,0.0
403298,84.7,32.0,0.0
403299,72.7,16.0,0.9
403302,64.1,-23.0,0.0
403306,108.9,16.0,0.9
403307,90.2,13.0,1.25
403315,100.5,-13.0,0.0
403324,92.3,10.0,1.25
403345,80.3,10.0,1.25
403349,105.6,16.0,0.9
403352,62.1,-16.0,0.0
403353,102.0,10.0,0.9
403355,56.1,-45.0,0.0
403360,98.8,37.0,1.6
403369,92.6,33.0,0.0
403376,66.4,11.0,0.9
403382,80.3,-26.0,0.0
403388,105.9,4.0,0.9
403390,74.8,-7.0,0.0
403396,103.5,12.0,1.25
403401,84.5,28.0,0.0
403404,90.3,21.0,0.9
403406,105.0,32.0,2.0
403413,86.0,-28.0,0.0
403415,94.7,-3.0,0.0
403423,106.6,5.0,0.0
403425,84.7,64.0,0.0
403427,75.2,-22.0,0.0
403429,85.5,-18.0,0.0
403431,81.4,23.0,0.0
403438,81.8,77.0,0.9
403440,88.2,43.0,0.0
403449,91.9,-35.0,0.0
403452,66.4,19.0,0.0
403454,73.7,-12.0,0.0
403456,97.2,9.0,1.25
403470,92.5,-30.0,0.0
403493,101.4,11.0,0.9
403502,103.3,26.0,2.0
403504,95.3,6.0,1.25
403506,50.7,10.0,0.0
403510,109.4,-2.0,0.0
403517,102.2,38.0,2.0
403521,87.7,-8.0,0.0
403530,104.7,11.0,0.9
403536,92.3,32.0,0.0
403541,90.5,36.0,0.0
403546,66.0,-46.0,0.0
403548,76.2,-30.0,0.0
403552,112.2,21.0,2.0
403560,69.8,10.0,0.0
403567,94.5,35.0,0.0
403570,105.0,-17.0,0.0
403574,94.4,21.0,0.0
403581,101.7,3.0,0.9
403582,81.3,3.0,0.0
403597,79.3,9.0,0.0
403598,109.9,0.0,0.9
403602,97.4,1.0,0.0
403606,98.3,-1.0,0.9
403614,98.1,-5.0,0.9
403618,88.3,25.0,0.0
403626,84.7,-18.0,0.0
403627,30.5,-34.0,0.0
403631,101.8,11.0,0.9
403633,73.7,21.0,0.9
403641,74.6,39.0,0.0
403651,102.1,24.0,2.0
403653,88.8,-16.0,0.0
403656,87.1,44.0,0.0
403661,108.9,14.0,1.25
403664,101.6,26.0,0.0
403665,108.3,27.0,2.0
403668,88.7,-17.0,0.0
403669,100.5,15.0,0.9
403671,89.1,-62.0,0.0
403678,87.0,43.0,0.0
403679,96.0,25.0,2.0
403682,72.1,50.0,0.0
403692,95.4,-5.0,0.0
403693,23.8,-11.0,0.9
403694,45.7,-23.0,0.0
403698,86.9,81.0,0.0
403704,87.2,24.0,0.0
403714,88.4,36.0,0.0
403738,66.0,-26.0,0.0
403741,38.4,61.0,0.0
403757,86.3,38.0,0.0
403767,87.3,26.0,0.0
403768,91.6,2.0,0.0
403770,104.4,32.0,2.0
403777,89.2,35.0,0.0
403783,109.5,18.0,1.25
403787,106.6,27.0,1.25
403790,88.5,60.0,0.0
403796,109.1,-18.0,0.0
403798,67.0,-17.0,0.0
403809,86.6,29.0,0.0
403810,100.0,14.0,1.25
403811,67.8,0.0,0.0
403814,101.3,9.0,0.9
403817,67.4,-39.0,0.0
403825,88.4,-23.0,0.0
403830,107.2,6.0,0.9
403837,71.9,5.0,0.0
403839,57.5,46.0,0.0
403848,82.6,24.0,0.0
403855,104.6,6.0,0.0
403861,100.7,29.0,0.0
403879,94.6,11.0,0.9
403892,103.4,30.0,2.0
403893,62.0,25.0,0.0
403905,74.8,-43.0,0.0
403914,89.3,-21.0,0.0
403929,74.2,49.0,0.0
403931,104.0,4.0,0.0
403933,71.3,-19.0,0.0
403941,81.1,-17.0,0.0
403943,85.8,-26.0,0.0
403945,95.3,7.0,0.9
403961,71.6,-20.0,0.0
403971,89.0,44.0,0.0
403979,83.5,69.0,0.0
403984,62.7,88.0,0.0
403999,71.4,0.0,0.0
404003,79.5,9.0,0.0
404006,100.2,5.0,0.0
404008,68.3,-28.0,0.0
404010,79.2,-36.0,0.0
404016,96.7,22.0,0.0
404018,86.0,65.0,0.0
404019,75.4,-18.0,0.9
404024,80.8,27.0,0.0
404025,90.8,18.0,0.0
404032,98.1,-2.0,0.9
404033,76.9,9.0,0.0
404036,91.7,35.0,1.25
404049,98.0,-4.0,0.9
404054,65.6,50.0,0.9
404056,92.6,-9.0,0.9
404070,72.0,-24.0,0.0
404072,75.4,-4.0,0.0
404074,73.8,-22.0,0.0
404075,68.1,68.0,0.0
404083,21.5,-25.0,0.0
404084,108.5,3.0,0.9
404085,81.7,51.0,0.0
404092,110.2,12.0,0.9
404095,104.3,24.0,2.0
404100,104.6,17.0,0.0
404102,96.0,2.0,0.0
404108,86.0,21.0,0.0
404113,71.3,-14.0,0.0
404119,96.5,26.0,0.0
404126,92.5,-7.0,0.0
404135,93.6,4.0,0.0
404142,73.5,-33.0,0.0
404151,106.8,-14.0,0.0
404153,93.4,58.0,0.0
404173,71.4,54.0,1.25
404174,105.8,-2.0,0.0
404184,96.0,-3.0,0.0
404185,102.4,21.0,0.0
404187,79.6,71.0,0.0
404192,90.1,-25.0,0.0
404202,102.9,5.0,0.9
404208,96.3,9.0,0.0
404209,98.7,20.0,0.0
404211,97.5,1.0,0.0
404213,92.3,-20.0,0.0
404219,65.2,-47.0,0.0
404234,92.8,17.0,0.0
404239,96.4,28.0,0.0
404249,101.0,-4.0,0.9
404261,79.0,21.0,0.9
404268,104.8,13.0,1.25
404279,95.0,0.0,0.0
404282,104.8,17.0,0.0
404287,94.6,42.0,0.0
404290,99.6,-24.0,0.9
404293,65.5,-14.0,0.0
404295,110.9,26.0,2.0
404299,73.6,-38.0,0.0
404300,103.0,18.0,1.25
404302,100.2,22.0,0.0
404310,87.3,32.0,0.0
404321,98.9,-3.0,0.0
404329,93.2,27.0,0.0
404331,105.6,-8.0,0.0
404354,87.2,72.0,0.0
404361,77.8,11.0,0.9
404365,90.0,43.0,0.0
404366,99.3,14.0,0.9
404367,30.6,-8.0,0.0
404371,75.4,-8.0,0.0
404388,99.2,40.0,0.0
404401,68.3,-39.0,0.0
404410,99.6,14.0,0.9
404418,67.9,-54.0,0.0
404419,98.5,-10.0,0.0
404423,101.8,29.0,2.0
404426,100.3,2.0,0.9
404429,95.8,17.0,0.9
404430,89.0,41.0,0.0
404436,92.7,-30.0,0.0
404441,86.3,56.0,0.0
404447,66.3,-8.0,0.0
404453,75.3,24.0,0.9
404462,106.6,-1.0,0.0
404464,107.1,31.0,2.0
404467,103.2,32.0,0.0
404486,82.8,-19.0,0.0
404490,93.6,37.0,0.0
404507,79.7,-10.0,0.0
404513,77.1,-28.0,0.0
404525,85.4,1.0,0.0
404528,83.5,-15.0,0.0
404531,87.9,-16.0,0.0
404536,84.1,7.0,0.0
404542,86.0,26.0,0.0
404543,96.8,-6.0,0.9
404546,100.4,29.0,2.0
404548,92.3,35.0,0.0
404553,86.2,4.0,0.0
404561,92.3,35.0,0.0
404564,16.7,-5.0,0.9
404568,79.2,8.0,0.9
404572,72.6,-5.0,0.0
404584,68.9,-59.0,0.0
404589,110.6,19.0,2.0
404591,81.1,74.0,0.0
404598,79.5,-24.0,0.0
404600,73.6,-20.0,0.0
404602,105.4,21.0,1.25
404605,97.9,19.0,0.0
404606,89.5,-4.0,0.9
404612,65.3,-7.0,0.0
404629,70.3,64.0,0.0
404648,82.8,71.0,0.0
404658,92.4,22.0,0.0
404663,109.1,16.0,2.0
404677,67.6,19.0,0.9
404678,102.7,-7.0,0.9
404684,82.5,23.0,1.25
404687,96.7,-21.0,0.0
404688,105.1,43.0,0.0
404693,22.0,17.0,0.9
404696,88.1,-16.0,1.25
404702,107.2,2.0,0.9
404708,88.7,-20.0,0.0
404713,92.7,10.0,0.0
404716,99.7,-7.0,0.0
404718,91.0,59.0,0.0
404728,79.2,36.0,0.0
404736,91.8,-14.0,0.0
404738,64.2,34.0,0.9
404740,74.7,-27.0,0.0
404758,105.1,53.0,0.0
404761,85.9,11.0,0.9
404767,86.3,-1.0,1.25
404768,102.4,12.0,1.25
404772,91.2,21.0,0.0
404798,66.2,10.0,0.0
404806,99.8,35.0,0.0
404807,55.9,-30.0,0.0
404810,93.4,26.0,0.0
404813,70.6,54.0,0.0
404815,82.4,-27.0,0.0
404818,109.5,12.0,1.25
404821,41.3,-45.0,0.0
404823,85.1,40.0,0.0
404825,108.9,22.0,1.25
404826,90.1,-32.0,0.0
404828,68.0,8.0,0.9
404850,98.6,37.0,2.0
404853,89.5,-35.0,0.0
404855,86.8,5.0,0.0
404869,85.1,27.0,0.0
404876,101.0,-3.0,0.0
404879,89.0,-4.0,0.9
404880,66.7,-45.0,0.0
404882,105.6,23.0,2.0
404885,104.0,-3.0,0.0
404890,79.4,40.0,0.0
404892,87.3,6.0,0.9
404902,93.5,-24.0,0.0
404914,82.7,4.0,0.0
404918,82.6,-4.0,0.0
404923,98.2,26.0,2.0
404924,85.6,-14.0,0.0
404926,106.7,19.0,1.25
404928,107.6,25.0,2.0
404931,59.8,86.0,0.0
404933,96.3,-17.0,0.9
404958,80.6,38.0,0.0
404963,58.2,-16.0,0.0
404966,100.5,-13.0,0.9
404970,110.7,7.0,1.25
404971,74.2,68.0,0.0
404973,74.8,-27.0,0.0
404981,91.9,34.0,0.0
404984,93.7,-10.0,0.0
404992,87.0,5.0,0.0
405001,73.6,12.0,0.9
405003,98.2,32.0,0.0
405006,73.9,-40.0,0.0
405007,102.3,0.0,0.0
405009,93.1,45.0,0.0
405014,103.0,11.0,1.25
405016,90.4,64.0,0.0
405020,94.1,44.0,0.0
405022,88.6,32.0,0.0
405023,103.0,8.0,0.0
405024,102.6,24.0,2.0
405025,85.2,-6.0,0.0
405028,85.7,69.0,0.0
405030,96.3,-24.0,0.0
405031,106.2,30.0,2.0
405034,80.9,29.0,0.0
405039,108.7,9.0,0.9
405043,70.1,40.0,0.0
405050,59.7,-26.0,0.0
405054,68.2,-1.0,0.0
405057,104.0,13.0,0.0
405065,98.6,26.0,2.0
405071,72.9,44.0,0.0
405076,86.9,85.0,0.0
405077,93.7,-9.0,0.0
405096,90.3,47.0,0.0
405110,19.4,-62.0,0.0
405111,92.5,29.0,1.25
405122,86.2,-4.0,0.0
405129,88.1,35.0,0.0
405132,102.6,1.0,0.0
405133,82.3,81.0,0.9
405147,94.5,61.0,0.0
405179,107.6,-1.0,0.0
405182,83.2,-24.0,0.0
405195,86.2,45.0,0.0
405201,59.6,-44.0,0.0
405211,102.0,0.0,1.25
405212,102.3,36.0,2.0
405223,108.0,7.0,0.9
405224,82.0,0.0,0.0
405227,67.0,45.0,0.9
405230,77.2,43.0,0.0
405241,102.7,15.0,0.0
405246,100.4,10.0,0.9
405248,107.7,2.0,0.0
405252,92.5,-20.0,0.0
405256,87.9,45.0,0.0
405262,109.2,0.0,0.0
405267,103.9,31.0,2.0
405271,95.1,-30.0,0.0
405278,97.6,-11.0,0.0
405281,74.3,-52.0,0.9
405286,95.1,-3.0,0.9
405287,101.9,-22.0,0.9
405288,95.5,25.0,0.0
405301,61.2,-38.0,0.0
405305,82.8,16.0,0.9
405308,48.1,-62.0,0.0
405320,104.0,27.0,2.0
405338,76.3,2.0,0.0
405341,78.5,9.0,0.9
405348,109.2,11.0,0.9
405352,92.9,-24.0,0.0
405353,74.7,71.0,0.0
405359,105.3,7.0,1.25
405376,93.4,-2.0,0.9
405382,76.7,46.0,0.0
405393,87.8,-6.0,0.0
405395,70.6,31.0,0.9
405396,108.8,35.0,2.0
405397,85.7,33.0,0.0
405399,107.9,19.0,0.0
405405,75.1,79.0,0.0
405411,62.8,-43.0,0.0
405417,100.7,21.0,1.25
405422,83.6,39.0,0.0
405440,102.6,4.0,0.9
405446,102.8,9.0,0.9
405449,90.9,10.0,0.9
405456,103.6,10.0,0.9
405459,65.6,60.0,0.0
405468,102.2,43.0,0.0
405472,109.9,5.0,0.9
405478,99.1,-5.0,0.0
405491,106.8,34.0,2.0
405496,104.6,-16.0,0.0
405500,68.6,63.0,0.0
405509,88.5,42.0,0.0
405512,71.6,-6.0,0.0
405514,88.6,-14.0,0.0
405517,105.2,13.0,0.9
405522,80.5,53.0,0.0
405524,59.9,-20.0,0.0
405527,95.0,16.0,0.9
405540,78.2,21.0,0.9
405553,92.5,10.0,0.0
